"Name","Category","Phone","City","State","License Number","Why Kept"
"Lake City Wholesale LLC","Motor Vehicle Dealer (wholesale name match)","208-676-0187","Coeur d'Alene","ID","4050-0","State-licensed dealer - Sep 13 push"
"Lakewood Auto Sales","Motor Vehicle Dealer (general)","","Warwick","RI","353","State-licensed dealer - Sep 13 push"
"LAKEWOOD HAPPY MOTORS","Wholesale Motor Vehicle Dealer","","Lone Tree","CO","41811","State-licensed wholesale dealer - Sep 13 push"
"Lamassu International General Trading LLC","Wholesale Motor Vehicle Dealer","7738657545","Surprise","AZ","L10001758","State-licensed wholesale dealer - Sep 13 push"
"LAMUKA AUTO BODY REPAIR LLC","Wholesale Motor Vehicle Dealer","4145874194","PHOENIX","AZ","L10001678","State-licensed wholesale dealer - Sep 13 push"
"Land One Auto Sales LLC","Wholesale Motor Vehicle Dealer","6025497223","Mesa","AZ","L10003213","State-licensed wholesale dealer - Sep 13 push"
"Land Rover Warwick","Motor Vehicle Dealer (general)","","Warwick","RI","3","State-licensed dealer - Sep 13 push"
"Lander auto sales LLC","Wholesale Motor Vehicle Dealer","7739511876","Peoria","AZ","L10003337","State-licensed wholesale dealer - Sep 13 push"
"Landmark Remarketing","Wholesale Motor Vehicle Dealer","","Denver","CO","46295","State-licensed wholesale dealer - Sep 13 push"
"LANDRETH AUTO SALES","Wholesale Motor Vehicle Dealer","(405) 642-5335","SHAWNEE","OK","10735","State-licensed wholesale dealer - Sep 13 push"
"Langway Nissan of Newport","Motor Vehicle Dealer (general)","","Middletown","RI","284","State-licensed dealer - Sep 13 push"
"Langway Toyota of Newport","Motor Vehicle Dealer (general)","","Middletown","RI","167","State-licensed dealer - Sep 13 push"
"Lara Car Auto Sales llc","Wholesale Motor Vehicle Dealer","7178261853","Glendale","AZ","L10003111","State-licensed wholesale dealer - Sep 13 push"
"Larkin & Hidalgo Auto Sales","Wholesale Motor Vehicle Dealer","6618745623","Phoenix","AZ","L10002450","State-licensed wholesale dealer - Sep 13 push"
"Las America Auto Sales","Motor Vehicle Dealer (general)","","Providence","RI","168","State-licensed dealer - Sep 13 push"
"Lavinia Auto Sales LLC","Wholesale Motor Vehicle Dealer","6022288454","Phoenix","AZ","L00013904","State-licensed wholesale dealer - Sep 13 push"
"Leegate Wholesale Autos LLC","Wholesale Motor Vehicle Dealer","6232062311","Phoenix","AZ","L00014420","State-licensed wholesale dealer - Sep 13 push"
"Leers Auto Sales","Motor Vehicle Dealer (general)","","Pawtucket","RI","503","State-licensed dealer - Sep 13 push"
"Legacy Auto Auctions","Wholesale Motor Vehicle Auction License","(254) 613-4875","Belton","TX","P167300A","State-licensed wholesale dealer - Sep 13 push"
"Legacy Auto Sales & Repair","Motor Vehicle Dealer (general)","","North Providence","RI","614","State-licensed dealer - Sep 13 push"
"Legacy Auto Wholesale LLC","Wholesale Motor Vehicle Dealer","602-515-5021","Phoenix","AZ","L10003591","State-licensed wholesale dealer - Sep 13 push"
"Legacy Lane Motors, LLC.","Wholesale Motor Vehicle Dealer","","Milliken","CO","47519","State-licensed wholesale dealer - Sep 13 push"
"Legal Motors, LTD","Motor Vehicle Dealer (general)","","Warwick","RI","98","State-licensed dealer - Sep 13 push"
"Legendary Auto LLC","Wholesale Motor Vehicle Dealer","6029198181","Glendale","AZ","L00015098","State-licensed wholesale dealer - Sep 13 push"
"Lemus Auto Sales & Service, Inc.","Motor Vehicle Dealer (general)","","Providence","RI","479","State-licensed dealer - Sep 13 push"
"Len's Auto Brokerage","Wholesale Motor Vehicle Dealer","5209076655","Tucson","AZ","L00016582","State-licensed wholesale dealer - Sep 13 push"
"Leo Auto Sales and Tire","Motor Vehicle Dealer (general)","","Warwick","RI","305","State-licensed dealer - Sep 13 push"
"Leslany Auto Sales LLC","Wholesale Motor Vehicle Dealer","6026424918","Glendale","AZ","L10001684","State-licensed wholesale dealer - Sep 13 push"
"LET'S ROLL AUTO SALES, LLC","Wholesale Motor Vehicle Dealer","(405) 249-3770","OKLAHOMA CITY","OK","10423","State-licensed wholesale dealer - Sep 13 push"
"Level Auto Sales LLC","Wholesale Motor Vehicle Dealer","","Denver","CO","47484","State-licensed wholesale dealer - Sep 13 push"
"Lexus of Warwick","Motor Vehicle Dealer (general)","","Warwick","RI","93","State-licensed dealer - Sep 13 push"
"LF WHOLESALE AUTO SALES LLC","Wholesale Motor Vehicle Dealer","","Wheat Ridge","CO","44430","State-licensed wholesale dealer - Sep 13 push"
"Liberty Auto Sales & Repair","Motor Vehicle Dealer (general)","","Pawtucket","RI","742","State-licensed dealer - Sep 13 push"
"LIGHTNING AUTO LLC","Wholesale Motor Vehicle Dealer","","Fort Lupton","CO","44539","State-licensed wholesale dealer - Sep 13 push"
"Lima?s Auto Sales, Inc.","Motor Vehicle Dealer (general)","","West Warwick","RI","606","State-licensed dealer - Sep 13 push"
"Lindbergh Auto Sales","Motor Vehicle Dealer (general)","","Pawtucket","RI","15","State-licensed dealer - Sep 13 push"
"LIRIANTI AUTOS CORP","Wholesale Motor Vehicle Dealer","(305)744-6041","MIRAMAR","FL","1144903-1","State-licensed wholesale dealer - Sep 13 push"
"Lizarraga Auto Wholesale LLC","Wholesale Motor Vehicle Dealer","6025054141","Phoenix","AZ","L00014402","State-licensed wholesale dealer - Sep 13 push"
"LK MGT LLC","Wholesale Motor Vehicle Dealer","480-797-1560","SCOTTSDALE","AZ","L10002961","State-licensed wholesale dealer - Sep 13 push"
"LK Motorsports LLC","Wholesale Motor Vehicle Dealer","4807386665","Phoenix","AZ","L10003192","State-licensed wholesale dealer - Sep 13 push"
"LMCO AUTOMART","Wholesale Motor Vehicle Dealer","4802713166","Phoenix","AZ","L10003384","State-licensed wholesale dealer - Sep 13 push"
"LNL SOLUTIONS LLC","Wholesale Dealer License","(202) 931-8049","MCALLEN","TX","P166936W","State-licensed wholesale dealer - Sep 13 push"
"Lo-Lowz Automotive Wholesale Dealer","Wholesale Motor Vehicle Dealer","4805801737","Black Canyon City","AZ","L00012265","State-licensed wholesale dealer - Sep 13 push"
"LONDEX LLC","Wholesale Motor Vehicle Dealer","(305)219-8517","MEDLEY","FL","1153550-1","State-licensed wholesale dealer - Sep 13 push"
"LONGMONT AUTO WHOLESALE","Wholesale Motor Vehicle Dealer","","MEAD","CO","41057","State-licensed wholesale dealer - Sep 13 push"
"Lonsdale Auto Sales","Motor Vehicle Dealer (general)","","Lincoln","RI","71","State-licensed dealer - Sep 13 push"
"LOPEZ CAR MOTORS LLC","Wholesale Motor Vehicle Dealer","6026481019","EL MIRAGE","AZ","L10003282","State-licensed wholesale dealer - Sep 13 push"
"Los Estrada Auto Care LLC","Wholesale Motor Vehicle Dealer","6025269170","Phoenix","AZ","L10002882","State-licensed wholesale dealer - Sep 13 push"
"Loud Wholesale Auto Sales LLC","Wholesale Motor Vehicle Dealer","4807210063","Tempe","AZ","L00012595","State-licensed wholesale dealer - Sep 13 push"
"LOVELAND AUCTION SERVICES","Wholesale Motor Vehicle Dealer","","JOHNSTOWN","CO","7626","State-licensed wholesale dealer - Sep 13 push"
"Low Cost Auto Wholesale LLC","Wholesale Motor Vehicle Dealer","6029212097","Phoenix","AZ","L10002104","State-licensed wholesale dealer - Sep 13 push"
"Lsx Motorsports Wholesale","Wholesale Motor Vehicle Dealer","4806789416","Phoenix","AZ","L00014956","State-licensed wholesale dealer - Sep 13 push"
"LT AUTOMOTIVE","Wholesale Motor Vehicle Dealer","","Montrose","CO","43475","State-licensed wholesale dealer - Sep 13 push"
"LUBA MOTORS INC","Wholesale Motor Vehicle Dealer","(305)597-9044","MIAMI","FL","1006161-1","State-licensed wholesale dealer - Sep 13 push"
"Lucio?s Auto Sales and Service, Inc.","Motor Vehicle Dealer (general)","","Providence","RI","610","State-licensed dealer - Sep 13 push"
"Luck Auto Group LLC","Wholesale Motor Vehicle Dealer","6232561876","Glendale","AZ","L00016503","State-licensed wholesale dealer - Sep 13 push"
"LucraMax LLC","Wholesale Dealer License","(281) 985-5805","SAN MARCOS","TX","P169679W","State-licensed wholesale dealer - Sep 13 push"
"Ludger Remarketing LLC","Wholesale Motor Vehicle Dealer","4802020419","Chandler","AZ","L00010281","State-licensed wholesale dealer - Sep 13 push"
"Lukas Motors Wholesale","Wholesale Motor Vehicle Dealer","6025707207","Phoenix","AZ","L00007933","State-licensed wholesale dealer - Sep 13 push"
"LUKE AUTOS LLC","Wholesale Motor Vehicle Dealer","6028225082","Phoenix","AZ","L10003032","State-licensed wholesale dealer - Sep 13 push"
"Luna's Auto Sales LLC","Wholesale Motor Vehicle Dealer","6023919823","Phoenix","AZ","L10000704","State-licensed wholesale dealer - Sep 13 push"
"LUQUE SOLUTIONS CORP","Wholesale Motor Vehicle Dealer","(786)781-8365","MIAMI","FL","1150279-1","State-licensed wholesale dealer - Sep 13 push"
"Luther Car Company Inc","Wholesale Motor Vehicle Dealer","6026252265","Peoria","AZ","L00007735","State-licensed wholesale dealer - Sep 13 push"
"Luxury 1 LLC","Wholesale Motor Vehicle Dealer","6024220922","Phoenix","AZ","L10003537","State-licensed wholesale dealer - Sep 13 push"
"LUXUS CAPITAL, LLC","Wholesale Motor Vehicle Dealer","(813)997-6996","SARASOTA","FL","1137052-1","State-licensed wholesale dealer - Sep 13 push"
"LY AUTO GROUP LLC","Wholesale Motor Vehicle Dealer","(813)591-8687","TAMPA","FL","1153437-1","State-licensed wholesale dealer - Sep 13 push"
"LZ Trading, LLC.","Wholesale Motor Vehicle Dealer","","Erie","CO","45999","State-licensed wholesale dealer - Sep 13 push"
"M & F AUTO LLC","Wholesale Motor Vehicle Dealer","6023805504","Phoenix","AZ","L10000168","State-licensed wholesale dealer - Sep 13 push"
"M & L Auto Sales","Wholesale Motor Vehicle Dealer","6025006019","Phoenix","AZ","L00016347","State-licensed wholesale dealer - Sep 13 push"
"M & N MOTORS LLC","Wholesale Motor Vehicle Dealer","8325086158","Phoenix","AZ","L10003293","State-licensed wholesale dealer - Sep 13 push"
"M & S TRANS LLC","Wholesale Motor Vehicle Dealer","623-414-7042","GLENDALE","AZ","L10003324","State-licensed wholesale dealer - Sep 13 push"
"M &amp; C WHOLESALES LLC","Wholesale Motor Vehicle Dealer","(239)286-4593","FORT MYERS","FL","1154479-1","State-licensed wholesale dealer - Sep 13 push"
"M C EQUIPMENT","Wholesale Motor Vehicle Dealer","","COLORADO SPRINGS","CO","35947","State-licensed wholesale dealer - Sep 13 push"
"M V AUTO WHOLESALE LLC","Wholesale Motor Vehicle Dealer","602-301-5727","PHOENIX","AZ","L10000486","State-licensed wholesale dealer - Sep 13 push"
"M&J Auto Sales & Body","Motor Vehicle Dealer (general)","","Central Falls","RI","544","State-licensed dealer - Sep 13 push"
"M&S Motors, Inc.","Motor Vehicle Dealer (general)","","Providence","RI","759","State-licensed dealer - Sep 13 push"
"M. J. HLINKA VENTURES LLC","Wholesale Motor Vehicle Dealer","(908)300-0820","WEST PALM BEACH","FL","1153399-1","State-licensed wholesale dealer - Sep 13 push"
"M.A.S. Autos","Wholesale Motor Vehicle Dealer","6027504334","Gilbert","AZ","L00008196","State-licensed wholesale dealer - Sep 13 push"
"M.S.B. HOLDINGS, LLC","Wholesale Motor Vehicle Dealer","602-619-3217","PHOENIX","AZ","L10000999","State-licensed wholesale dealer - Sep 13 push"
"M1 AUTO INC","Wholesale Motor Vehicle Dealer","520-340-0440","PHOENIX","AZ","L10002635","State-licensed wholesale dealer - Sep 13 push"
"M4 AUTO","Wholesale Dealer License","(214) 728-6970","WAXAHACHIE","TX","P152881W","State-licensed wholesale dealer - Sep 13 push"
"Maae Investments LLC","Wholesale Motor Vehicle Dealer","6235707934","Litchfield Park","AZ","L00013619","State-licensed wholesale dealer - Sep 13 push"
"Maato's Auto Inc","Wholesale Motor Vehicle Dealer","6238889547","Peoria","AZ","L00013995","State-licensed wholesale dealer - Sep 13 push"
"MAC Enterprises, Inc.","Motor Vehicle Dealer (general)","","West Warwick","RI","664","State-licensed dealer - Sep 13 push"
"Macavoy Auto Wholesale","Wholesale Motor Vehicle Dealer","6023391555","Mesa","AZ","L00010009","State-licensed wholesale dealer - Sep 13 push"
"Madison Property Investments, LLC","Wholesale Motor Vehicle Dealer","6232669706","Glendale","AZ","L10003166","State-licensed wholesale dealer - Sep 13 push"
"Main Street Motors","Motor Vehicle Dealer (general)","","Fiskeville","RI","144","State-licensed dealer - Sep 13 push"
"Malefors Holdings, LLC","Wholesale Motor Vehicle Dealer","6023807332","Glendale","AZ","L10001594","State-licensed wholesale dealer - Sep 13 push"
"Manheim Weatherford","Wholesale Motor Vehicle Auction License","(806) 745-1905","Hudson Oaks","TX","P127592A","State-licensed wholesale dealer - Sep 13 push"
"MARANGI CONSULTING LLC","Wholesale Motor Vehicle Dealer","(239)766-0642","BONITA SPRINGS","FL","1151221-1","State-licensed wholesale dealer - Sep 13 push"
"Mark Motor Sports","Wholesale Motor Vehicle Dealer","6027377917","Goodyear","AZ","L10003012","State-licensed wholesale dealer - Sep 13 push"
"Markos Auto Sales","Motor Vehicle Dealer (general)","","Providence","RI","433","State-licensed dealer - Sep 13 push"
"Martinez Productions, LLC.","Wholesale Motor Vehicle Dealer","9282639709","Kingman","AZ","L10001055","State-licensed wholesale dealer - Sep 13 push"
"MARV AUTO LLC","Wholesale Motor Vehicle Dealer","","GREELEY","CO","42093","State-licensed wholesale dealer - Sep 13 push"
"Maryam Holdings LLC","Wholesale Motor Vehicle Dealer","6023307903","Phoenix","AZ","L10002466","State-licensed wholesale dealer - Sep 13 push"
"Master A LLC","Wholesale Motor Vehicle Dealer","602-886-8322","Glendale","AZ","L10003615","State-licensed wholesale dealer - Sep 13 push"
"Master Auto Sales","Wholesale Motor Vehicle Dealer","","Bennett","CO","46266","State-licensed wholesale dealer - Sep 13 push"
"Masters Truck and Equipment","Wholesale Motor Vehicle Dealer","","Pueblo","CO","47056","State-licensed wholesale dealer - Sep 13 push"
"Matabi Auto Sales LLC","Wholesale Motor Vehicle Dealer","6023583396","GLENDALE","AZ","L00013628","State-licensed wholesale dealer - Sep 13 push"
"Matteo auto sales LLC","Wholesale Motor Vehicle Dealer","6029199617","Phoenix","AZ","L10000359","State-licensed wholesale dealer - Sep 13 push"
"Max Auto And Body Shop","Wholesale Motor Vehicle Dealer","602-518-8079","Peoria","AZ","L00011519","State-licensed wholesale dealer - Sep 13 push"
"Maximo Auto Sales LLC","Wholesale Motor Vehicle Dealer","623-216-1951","Glendale","AZ","L00016825","State-licensed wholesale dealer - Sep 13 push"
"MAXVEL L.L.C","Wholesale Motor Vehicle Dealer","6027683367","Glendale","AZ","L10003256","State-licensed wholesale dealer - Sep 13 push"
"MAYDIN LLC","Wholesale Motor Vehicle Dealer","(813)599-7111","SAN ANTONIO","FL","1153894-1","State-licensed wholesale dealer - Sep 13 push"
"MB FLEET AND MOVEMENT SOLUTIONS LLC","Wholesale Motor Vehicle Dealer","(813)652-6070","TAMPA","FL","1154445-1","State-licensed wholesale dealer - Sep 13 push"
"MB Group LLC","Wholesale Motor Vehicle Dealer","520-808-3132","Tempe","AZ","L10003598","State-licensed wholesale dealer - Sep 13 push"
"MCD & ABN Auto Service, LLC","Wholesale Motor Vehicle Dealer","4802170795","Phoenix","AZ","L10001344","State-licensed wholesale dealer - Sep 13 push"
"MCD Liquidation LLC","Wholesale Motor Vehicle Dealer","4803134157","MESA","AZ","L10002774","State-licensed wholesale dealer - Sep 13 push"
"McGrath Motorsports, LLC.","Wholesale Motor Vehicle Dealer","","Englewood","CO","43250","State-licensed wholesale dealer - Sep 13 push"
"MDM WHOLESALE AUTOS","Wholesale Motor Vehicle Dealer","(580) 658-9001","MARLOW","OK","10660","State-licensed wholesale dealer - Sep 13 push"
"MDTK Prestige Exotics LLC","Wholesale Motor Vehicle Dealer","7602180475","PHOENIX","AZ","L10003336","State-licensed wholesale dealer - Sep 13 push"
"Medic Motors","Wholesale Motor Vehicle Dealer","520-481-9330","TUCSON","AZ","L10000257","State-licensed wholesale dealer - Sep 13 push"
"MEKRI Motors LLC","Wholesale Motor Vehicle Dealer","5209990638","Tucson","AZ","L10003219","State-licensed wholesale dealer - Sep 13 push"
"Mel?s Motors Used Cars Sales, Inc.","Motor Vehicle Dealer (general)","","Providence","RI","106","State-licensed dealer - Sep 13 push"
"MEL'S AUTO, LLC.","Wholesale Motor Vehicle Dealer","","Denver","CO","44763","State-licensed wholesale dealer - Sep 13 push"
"Mendoza Brothers Cars","Wholesale Motor Vehicle Dealer","6506905863","Glendale","AZ","L00013839","State-licensed wholesale dealer - Sep 13 push"
"Mercedes Benz of Warwick","Motor Vehicle Dealer (general)","","Warwick","RI","162","State-licensed dealer - Sep 13 push"
"MERCURY AUTO REMARKETING","Wholesale Motor Vehicle Dealer","(405) 844-0770","EDMOND","OK","10614","State-licensed wholesale dealer - Sep 13 push"
"MESA AUTOMOTIVE SPORTS LLC","Wholesale Motor Vehicle Dealer","602-373-2693","MESA","AZ","L10001298","State-licensed wholesale dealer - Sep 13 push"
"Metacom Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Warren","RI","355","State-licensed dealer - Sep 13 push"
"Metro Auto Sales","Wholesale Motor Vehicle Dealer","9095609800","Peoria","AZ","L00005460","State-licensed wholesale dealer - Sep 13 push"
"Metro Motors","Wholesale Motor Vehicle Dealer","6024307417","Paradise Valley","AZ","L00005834","State-licensed wholesale dealer - Sep 13 push"
"Metro Storage Systems LLC","Wholesale Motor Vehicle Dealer","8168985433","Scottsdale","AZ","L00016442","State-licensed wholesale dealer - Sep 13 push"
"MEYER WHOLESALING","Wholesale Motor Vehicle Dealer","","Johnstown","CO","7734","State-licensed wholesale dealer - Sep 13 push"
"MFS AUTO FINANCE LLC","Wholesale Motor Vehicle Dealer","(561)612-8383","HOLLYWOOD","FL","1148393-1","State-licensed wholesale dealer - Sep 13 push"
"MGV AUTO SALES LLC","Wholesale Motor Vehicle Dealer","6025547031","Avondale","AZ","L10001130","State-licensed wholesale dealer - Sep 13 push"
"Mi Gente Auto Sales LLC","Wholesale Motor Vehicle Dealer","623-229-1265","Phoenix","AZ","L10001870","State-licensed wholesale dealer - Sep 13 push"
"MIAMAR CONSULTANT INC","Wholesale Motor Vehicle Dealer","(239)877-3741","NAPLES","FL","1150945-1","State-licensed wholesale dealer - Sep 13 push"
"MICHAEL EUGENE FLANDERS","Wholesale Motor Vehicle Dealer","(813)917-5513","ALTHA","FL","1121808-1","State-licensed wholesale dealer - Sep 13 push"
"Michaels Auto Sales LLC","Motor Vehicle Dealer (general)","","North Providence","RI","711","State-licensed dealer - Sep 13 push"
"Michaels JS Auto Sales and Service","Motor Vehicle Dealer (general)","","North Providence","RI","190","State-licensed dealer - Sep 13 push"
"Midessa Auto Company, LLC","Wholesale Dealer License","(432) 290-2563","MIDLAND","TX","P149810W","State-licensed wholesale dealer - Sep 13 push"
"MIDTOWN AUTO WHOLESALE LLC","Wholesale Motor Vehicle Dealer","(727)327-4891","ST PETERSBURG","FL","1066216-1","State-licensed wholesale dealer - Sep 13 push"
"Midwest Fleet & Lease Corp.","Wholesale Motor Vehicle Dealer","","Castle Rock","CO","4393","State-licensed wholesale dealer - Sep 13 push"
"Mike Eickmeyer Enterprises LLC","Wholesale Motor Vehicle Dealer","5202411148","Glendale","AZ","L00011903","State-licensed wholesale dealer - Sep 13 push"
"MIKE'S PLACE","Wholesale Motor Vehicle Dealer","","Littleton","CO","8071","State-licensed wholesale dealer - Sep 13 push"
"Mile High Auto","Wholesale Motor Vehicle Dealer","","Bennett","CO","46706","State-licensed wholesale dealer - Sep 13 push"
"MILE HIGH AUTOMOBILES LLC","Wholesale Motor Vehicle Dealer","","Broomfield","CO","41483","State-licensed wholesale dealer - Sep 13 push"
"Millers Truck Sales & Repair","Motor Vehicle Dealer (general)","","Lincoln","RI","76","State-licensed dealer - Sep 13 push"
"Milo's Auto Sales LLC","Wholesale Motor Vehicle Dealer","310-612-2918","Goodyear","AZ","L10001101","State-licensed wholesale dealer - Sep 13 push"
"MILOS VENTURES LLC","Wholesale Motor Vehicle Dealer","(206)356-8308","NAPLES","FL","1152852-1","State-licensed wholesale dealer - Sep 13 push"
"MINA MOTORS LLC","Wholesale Motor Vehicle Dealer","","Parker","CO","39691","State-licensed wholesale dealer - Sep 13 push"
"Mini of Warwick","Motor Vehicle Dealer (general)","","Warwick","RI","222","State-licensed dealer - Sep 13 push"
"Minor Investments","Wholesale Motor Vehicle Dealer","","Littleton","CO","46502","State-licensed wholesale dealer - Sep 13 push"
"MINT WHOLESALE LLC","Wholesale Motor Vehicle Dealer","4806163028","PHOENIX","AZ","L10002869","State-licensed wholesale dealer - Sep 13 push"
"Miracle Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Cranston","RI","89","State-licensed dealer - Sep 13 push"
"Miracle Motors LLC","Wholesale Motor Vehicle Dealer","6023215210","Chandler","AZ","L00016373","State-licensed wholesale dealer - Sep 13 push"
"MIRIAJ AUTO GROUP LLC","Wholesale Motor Vehicle Dealer","(321)961-0949","KISSIMMEE","FL","1154029-1","State-licensed wholesale dealer - Sep 13 push"
"Mister Money USA #35","Wholesale Motor Vehicle Dealer","","Greeley","CO","42823","State-licensed wholesale dealer - Sep 13 push"
"Mjm Auto Sales, LLC","Wholesale Motor Vehicle Dealer","6024033302","Phoenix","AZ","L00013636","State-licensed wholesale dealer - Sep 13 push"
"Mlr Enterprise","Wholesale Motor Vehicle Dealer","6027216855","Phoenix","AZ","L00005926","State-licensed wholesale dealer - Sep 13 push"
"MO AUTOLUX LLC","Wholesale Motor Vehicle Dealer","9094418512","LITCHFIELD PARK","AZ","L10002977","State-licensed wholesale dealer - Sep 13 push"
"Mo Wholesale","Wholesale Motor Vehicle Dealer","6236662194","Phoenix","AZ","L00013211","State-licensed wholesale dealer - Sep 13 push"
"Moab Industries","Wholesale Motor Vehicle Dealer","9287136244","Prescott","AZ","L00010680","State-licensed wholesale dealer - Sep 13 push"
"MODENA MOTORSPORTS LLC","Wholesale Motor Vehicle Dealer","(813)530-6646","SARASOTA","FL","1153781-1","State-licensed wholesale dealer - Sep 13 push"
"Modern Ambitions Group LLC","Wholesale Motor Vehicle Dealer","602-802-3842","PHOENIX","AZ","L10001696","State-licensed wholesale dealer - Sep 13 push"
"Moe?s Auto Sales & Service, Inc.","Motor Vehicle Dealer (general)","","Pawtucket","RI","686","State-licensed dealer - Sep 13 push"
"Moekm Body Shop LLC","Wholesale Motor Vehicle Dealer","4808452748","Glendale","AZ","L00016257","State-licensed wholesale dealer - Sep 13 push"
"Moesauto LLC","Wholesale Motor Vehicle Dealer","6238506961","PHOENIX","AZ","L10002485","State-licensed wholesale dealer - Sep 13 push"
"Mojave Auto Brokers, LLC","Wholesale Motor Vehicle Dealer","7196615946","Lake Havasu","AZ","L10000885","State-licensed wholesale dealer - Sep 13 push"
"Moji Auto Sales LLC","Wholesale Motor Vehicle Dealer","6023691456","Phoenix","AZ","L00015666","State-licensed wholesale dealer - Sep 13 push"
"Momentum Motor Group LLC","Wholesale Motor Vehicle Dealer","404-790-5579","Phoenix","AZ","L10002994","State-licensed wholesale dealer - Sep 13 push"
"MONEY TALKS AUTO SALES","Wholesale Motor Vehicle Dealer","(405) 496-9972","OKLAHOMA CITY","OK","10726","State-licensed wholesale dealer - Sep 13 push"
"Mongeon Auto and Truck Corp.","Motor Vehicle Dealer (general)","","No Smithfield","RI","399","State-licensed dealer - Sep 13 push"
"Monte Carlo Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Johnston","RI","646","State-licensed dealer - Sep 13 push"
"Monza Motor Group","Wholesale Motor Vehicle Dealer","4803992067","Mesa","AZ","L10003577","State-licensed wholesale dealer - Sep 13 push"
"Monze Auto Group","Wholesale Motor Vehicle Dealer","6026170359","Phoenix","AZ","L00013159","State-licensed wholesale dealer - Sep 13 push"
"Moonlight Auto Sales LLC","Wholesale Motor Vehicle Dealer","4805724483","Glendale","AZ","L10003565","State-licensed wholesale dealer - Sep 13 push"
"MOORE AUTO SALES","Wholesale Motor Vehicle Dealer","","Greeley","CO","42009","State-licensed wholesale dealer - Sep 13 push"
"Moretti?s Auto Sales","Motor Vehicle Dealer (general)","","Cranston","RI","502","State-licensed dealer - Sep 13 push"
"MOROYOQUI MOTOR SPORTS LLC","Wholesale Motor Vehicle Dealer","505-489-4242","PHOENIX","AZ","L10001360","State-licensed wholesale dealer - Sep 13 push"
"Motivus Auto Wholesale LLC","Wholesale Motor Vehicle Dealer","6027912407","Phoenix","AZ","L10003622","State-licensed wholesale dealer - Sep 13 push"
"MOTOCAR","Wholesale Motor Vehicle Dealer","","LONGMONT","CO","8848","State-licensed wholesale dealer - Sep 13 push"
"MOTODEALS CAPITAL LLC","Wholesale Motor Vehicle Dealer","(813)669-8616","SEMINOLE","FL","1152865-1","State-licensed wholesale dealer - Sep 13 push"
"Motoradore LLC","Wholesale Motor Vehicle Dealer","6023840820","Sun City","AZ","L00015670","State-licensed wholesale dealer - Sep 13 push"
"Motors East,Inc.","Motor Vehicle Dealer (general)","","Cumberland","RI","218","State-licensed dealer - Sep 13 push"
"Motorsports Auto Group Az LLC","Wholesale Motor Vehicle Dealer","4802991423","Scottsdale","AZ","L00014188","State-licensed wholesale dealer - Sep 13 push"
"MOTORSPORTS OF AZ LLC","Wholesale Motor Vehicle Dealer","602-334-3096","SURPRISE","AZ","L10003222","State-licensed wholesale dealer - Sep 13 push"
"Motorworld Powersports & Golf Cars","Motor Vehicle Dealer (general)","","North Kingstown","RI","","State-licensed dealer - Sep 13 push"
"MOTORZONE LLC","Wholesale Motor Vehicle Dealer","623-628-9681","TEMPE","AZ","L10002310","State-licensed wholesale dealer - Sep 13 push"
"MOUNTAIN PEAK MOTORS","Wholesale Motor Vehicle Dealer","","Windsor","CO","46791","State-licensed wholesale dealer - Sep 13 push"
"MOUNTAIN STAR MOTORS","Wholesale Motor Vehicle Dealer","","AURORA","CO","39962","State-licensed wholesale dealer - Sep 13 push"
"Moyes Auto And Marine Wholesale","Wholesale Motor Vehicle Dealer","4803101200","Glendale","AZ","L00010995","State-licensed wholesale dealer - Sep 13 push"
"Mozafari Auto LLC","Wholesale Motor Vehicle Dealer","4802212501","Phoenix","AZ","L00013580","State-licensed wholesale dealer - Sep 13 push"
"MR AUTO MOTORS CORPORATION","Wholesale Motor Vehicle Dealer","(321)381-0740","LONGWOOD","FL","1147104-1","State-licensed wholesale dealer - Sep 13 push"
"Mr Imports LLC","Wholesale Motor Vehicle Dealer","4802520059","Tempe","AZ","L00016692","State-licensed wholesale dealer - Sep 13 push"
"Mt. Everest Holdings, LLC","Wholesale Motor Vehicle Dealer","480-292-6024","Peoria","AZ","L10001277","State-licensed wholesale dealer - Sep 13 push"
"MTR Racing, Inc.","Motor Vehicle Dealer (general)","","Woonsocket","RI","64","State-licensed dealer - Sep 13 push"
"Mucho Motors","Wholesale Motor Vehicle Dealer","6024340819","MESA","AZ","L10003076","State-licensed wholesale dealer - Sep 13 push"
"Municipal Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Warwick","RI","195","State-licensed dealer - Sep 13 push"
"Munoz Auto Sales LLC","Wholesale Motor Vehicle Dealer","6026537804","Phoenix","AZ","L00016625","State-licensed wholesale dealer - Sep 13 push"
"Mutter Motors, Inc.","Motor Vehicle Dealer (general)","","Cumberland","RI","248","State-licensed dealer - Sep 13 push"
"Mvs Auto Sales LLC","Wholesale Motor Vehicle Dealer","6028201692","Phoenix","AZ","L00016081","State-licensed wholesale dealer - Sep 13 push"
"MWC SPORTS & IMPORTS, INC","Wholesale Motor Vehicle Dealer","(405) 590-1001","EDMOND","OK","10418","State-licensed wholesale dealer - Sep 13 push"
